file,property,level,seed,encoder,eff_rank,auc_logistic_knn
syn_skew-low_seed3.csv,skew,low,3,TransTab_native,1.9020816342295053,0.9246691167279183
syn_skew-low_seed3.csv,skew,low,3,TransTab_d4,1.6901005850282886,0.836823920598015
syn_skew-low_seed4.csv,skew,low,4,TransTab_native,1.922742267038574,0.9522209294298787
syn_skew-low_seed4.csv,skew,low,4,TransTab_d4,1.745934569417723,0.9104059890411672
syn_skew-mid_seed0.csv,skew,mid,0,TransTab_native,2.183081878199534,0.9497113226933078
syn_skew-mid_seed0.csv,skew,mid,0,TransTab_d4,1.9700533980320936,0.9053437565966591
syn_skew-mid_seed1.csv,skew,mid,1,TransTab_native,1.2117153384101023,0.9434949660179935
syn_skew-mid_seed1.csv,skew,mid,1,TransTab_d4,1.1718602288199529,0.9172608971169605
syn_skew-mid_seed2.csv,skew,mid,2,TransTab_native,1.383811621802934,0.9383060350302387
syn_skew-mid_seed2.csv,skew,mid,2,TransTab_d4,1.300644871716138,0.8362201826420996
syn_skew-mid_seed3.csv,skew,mid,3,TransTab_native,1.7835569354486074,0.9437439437439438
syn_skew-mid_seed3.csv,skew,mid,3,TransTab_d4,1.646332291092175,0.9272614272614274
syn_skew-mid_seed4.csv,skew,mid,4,TransTab_native,1.347496084498579,0.9222488038277512
syn_skew-mid_seed4.csv,skew,mid,4,TransTab_d4,1.2326512546460051,0.7971327871213455
