file,property,level,seed,encoder,n_test,k1,k2,trust_k1,trust_k2,cont_k1,cont_k2,eff_rank,hubness_k1,hubness_k2,auc_logistic_lin,auc_rule_lin,auc_logistic_knn,auc_rule_knn
syn_redundancy-mid_seed2.csv,redundancy,mid,2,TabNet_native,2000,44,88,0.708760538,0.698684112,0.690983279,0.680637541,3.075607053,-0.29521843,-0.158581434,0.732697626,0.763024476,0.708253295,0.737983267
syn_redundancy-mid_seed2.csv,redundancy,mid,2,TabNet_d4,2000,44,88,0.690796683,0.682320613,0.686434716,0.676718684,2.59243276,-0.495801669,-0.291206956,0.684488292,0.668355416,0.700469527,0.722213656
syn_redundancy-mid_seed3.csv,redundancy,mid,3,TabNet_native,2000,44,88,0.721887157,0.710741785,0.708897178,0.695800134,3.730196024,-0.148498723,-0.125473307,0.68384152,0.758509014,0.669736738,0.728821839
syn_redundancy-mid_seed3.csv,redundancy,mid,3,TabNet_d4,2000,44,88,0.703454628,0.695041393,0.703730558,0.691219724,2.844356728,-0.527740062,-0.386303007,0.66080973,0.721821952,0.663336072,0.708303868
syn_redundancy-mid_seed4.csv,redundancy,mid,4,TabNet_native,2000,44,88,0.712895279,0.70343975,0.738426811,0.721485287,2.441612636,-0.328381781,-0.278323822,0.676647916,0.770118923,0.651569289,0.750605088
syn_redundancy-mid_seed4.csv,redundancy,mid,4,TabNet_d4,2000,44,88,0.679193961,0.673770412,0.730862085,0.714700636,2.114159765,-0.275506198,-0.479396277,0.644549114,0.704938565,0.648485712,0.716275155
syn_skew-high_seed0.csv,skew,high,0,TabNet_native,2000,44,88,0.722736341,0.725262079,0.715874339,0.711948734,1.641922267,-0.520801958,-0.329321816,0.726681861,0.759342456,0.705141116,0.72240819
syn_skew-high_seed0.csv,skew,high,0,TabNet_d4,2000,44,88,0.716006982,0.719917732,0.714949697,0.71116716,1.580078923,-0.641358219,-0.399448723,0.686092573,0.747337718,0.688205745,0.719410677
syn_skew-high_seed1.csv,skew,high,1,TabNet_native,2000,44,88,0.739164521,0.739545579,0.739751405,0.734300526,3.369029903,-0.727771159,-0.643544106,0.655157495,0.811364131,0.625363678,0.748657977
syn_skew-high_seed1.csv,skew,high,1,TabNet_d4,2000,44,88,0.73168404,0.735570689,0.739871847,0.734702857,2.960856981,-0.874908763,-0.607868485,0.633988296,0.809547328,0.625411251,0.74735858
syn_skew-high_seed2.csv,skew,high,2,TabNet_native,2000,44,88,0.730500206,0.723368109,0.650797253,0.643456018,2.987092293,-0.111704039,-0.071498456,0.762302096,0.814263637,0.746818574,0.741337793
