file,property,level,seed,encoder,n_test,k1,k2,trust_k1,trust_k2,cont_k1,cont_k2,eff_rank,hubness_k1,hubness_k2,auc_logistic_lin,auc_rule_lin,auc_logistic_knn,auc_rule_knn
syn_skew-high_seed3.csv,skew,high,3,TransTab_native,2000,44,88,0.7304395114841198,0.715854679323354,0.6944761207889603,0.6839264908117317,3.405956370399372,-0.38381524399664524,-0.44916010260842976,0.7150238390287958,0.7943404101655013,0.6985645574102023,0.7569044838696062
syn_skew-high_seed4.csv,skew,high,4,TransTab_native,2000,44,88,0.7035202235700684,0.687636820007302,0.6605533359193173,0.6503114640379701,2.822899244377568,-0.5094626570533637,-0.4371789991997579,0.7245754575457546,0.7743776764746513,0.6811746174617461,0.7214863931482249
syn_skew-low_seed0.csv,skew,low,0,TransTab_native,2000,44,88,0.7378236417706938,0.7237128879152975,0.6982246397254155,0.6879369995132043,3.22076489938078,0.0008536617805598694,-0.06434864157158553,0.7194982793606283,0.6859007938106942,0.6912704929099258,0.6857367357629274
syn_skew-low_seed1.csv,skew,low,1,TransTab_native,2000,44,88,0.7483759785598421,0.7316514908117318,0.6985956226344123,0.687014895947426,4.624878185666303,0.3129684208596988,0.2881897838742822,0.7236480527294223,0.7270013640047708,0.7127571925827225,0.777426709453805
syn_skew-low_seed2.csv,skew,low,2,TransTab_native,2000,44,88,0.7245548463690434,0.7016719362297675,0.6610392305522251,0.6503581416575392,3.0297154006985028,-0.2790620767685582,-0.3332125442672924,0.7069200420936383,0.7352142749844417,0.7008695817444852,0.7818247172686108
syn_skew-low_seed3.csv,skew,low,3,TransTab_native,2000,44,88,0.7014112419775724,0.6717292594620907,0.6328813444765733,0.6273758671047828,2.3848590773597786,0.014689702274347566,-0.016440460403538554,0.6696526874186769,0.6990427485630393,0.6771874687218498,0.745347823024958
syn_skew-low_seed4.csv,skew,low,4,TransTab_native,2000,44,88,0.7370515609939582,0.724735727759523,0.7401539953452289,0.7269911646586346,4.07478127212023,-0.337052202269547,-0.26927497918296567,0.7106422858880339,0.7672369835662725,0.6871851882969061,0.7308585470741822
syn_skew-mid_seed0.csv,skew,mid,0,TransTab_native,2000,44,88,0.7255197416366927,0.709754916636242,0.7066073065801537,0.6952367287331143,3.9752137154572633,0.08610933188124945,0.08824294149632177,0.695351032637175,0.7376528593088612,0.6891203083310998,0.7282197282582759
syn_skew-mid_seed1.csv,skew,mid,1,TransTab_native,2000,44,88,0.7363717175635329,0.7281043142266034,0.7366454733526107,0.7284281002799076,2.953571729679452,-0.4206560570343018,-0.5639758246417588,0.7289052483974359,0.7840651441136317,0.7082702323717949,0.7393349469012651
syn_skew-mid_seed2.csv,skew,mid,2,TransTab_native,2000,44,88,0.7181551707924865,0.7011854417670682,0.6596499870700802,0.6476496744553973,1.712892366069582,-0.29220613456075656,-0.2309883599702478,0.7088050616498385,0.8168404976669567,0.6927627971938417,0.7818907379465547
syn_skew-mid_seed3.csv,skew,mid,3,TransTab_native,2000,44,88,0.7423849178362367,0.7359271905805038,0.7440805240143875,0.7357137550200803,2.3673766263557936,-0.46962503950423523,-0.42465424205779223,0.7149872256875262,0.7803798181874084,0.7027888330593003,0.7489469422893629
syn_skew-mid_seed4.csv,skew,mid,4,TransTab_native,2000,44,88,0.7454352269788654,0.7308008579773639,0.7140298387286362,0.7040085980284776,2.2557957445226506,-0.28657958816828905,-0.35459682175803947,0.7206590164754119,0.7656285867319611,0.6987819695492387,0.7540564050726709
